"products","file","line","saved_key","read_expression","enclosing_function"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","23","application","c.application","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","23","shade_type","c.shade_type","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","23","keystone_quantity","c.keystone_quantity","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","24","smartprivacy_wand_drop","c.smartprivacy_wand_drop","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","26","valance","c.valance","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","26","smartprivacy_mount_fit","c.smartprivacy_mount_fit","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","30","mount_depth_inches","c.mount_depth_inches","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","30","mount_depth_inches","c.mount_depth_inches","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","30","mount_depth_inches","c.mount_depth_inches","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","31","smartprivacy_valance_returns","c.smartprivacy_valance_returns","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","33","smartprivacy_return_inches","c.smartprivacy_return_inches","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","34","smartprivacy_return_inches","c.smartprivacy_return_inches","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","35","smartprivacy_valance_width_inches","c.smartprivacy_valance_width_inches","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","35","smartprivacy_valance_width_inches","c.smartprivacy_valance_width_inches","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","37","smartprivacy_shim_layers","c.smartprivacy_shim_layers","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","37","smartprivacy_side_mount","c.smartprivacy_side_mount","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","37","smartprivacy_bracket_installation","c.smartprivacy_bracket_installation","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","40","key","c[key]","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","40","key","c[key]","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","41","smartprivacy_bracket_installation","c.smartprivacy_bracket_installation","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","41","smartprivacy_bracket_installation","c.smartprivacy_bracket_installation","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","42","smartprivacy_hold_down","c.smartprivacy_hold_down","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","46","shims","c.shims","smartprivacyComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","10","fabric_color_code","s.configuration.fabric_color_code",""
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","10","fabric_color_type","s.configuration.fabric_color_type",""
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","10","finish_type","s.configuration.finish_type",""
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","11","slat_size","s.configuration.slat_size",""
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","13","ultimate_common_group","s.configuration.ultimate_common_group",""
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","15","ULTIMATE_COMMON_KEY","s.configuration[ULTIMATE_COMMON_KEY]","ultimateCommon"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","23","ultimate_common_group","configuration.ultimate_common_group","ultimateSavedCommonForDisplay"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","25","key","c[key]","ultimateSavedCommonForDisplay"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","25","key","configuration[key]","ultimateSavedCommonForDisplay"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","26","ULTIMATE_COMMON_KEY","c[ULTIMATE_COMMON_KEY]","ultimateSavedCommonForDisplay"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","37","ULTIMATE_COMMON_KEY","c[ULTIMATE_COMMON_KEY]","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","37","ULTIMATE_MATCHING_KEY","c[ULTIMATE_MATCHING_KEY]","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","63","key","c[key]","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","64","valance","c.valance","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","64","valance","c.valance","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","72","mount_type","c.mount_type","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","72","ultimate_mount_fit","c.ultimate_mount_fit","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","73","ultimate_valance_returns","c.ultimate_valance_returns","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","76","ultimate_valance_width_inches","c.ultimate_valance_width_inches","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-assemblies.ts","76","ultimate_valance_width_inches","c.ultimate_valance_width_inches","deriveUltimateAssemblies"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","13","mount_type","c.mount_type","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","15","mount_type","c.mount_type","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","16","faux_blind_count","c.faux_blind_count","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","16","faux_blind_widths_inches","c.faux_blind_widths_inches","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","22","slat_size","c.slat_size","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","23","fabric_color_code","c.fabric_color_code","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","23","fabric_color_type","c.fabric_color_type","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","23","finish_type","c.finish_type","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","25","control_side","c.control_side","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","27","lift_system","c.lift_system","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","27","lift_system","c.lift_system","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","27","motor_type","c.motor_type","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","27","remote_type","c.remote_type","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","27","motorization_selections","c.motorization_selections","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","27","motorization_selections","c.motorization_selections","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","28","ultimate_wand_drop","c.ultimate_wand_drop","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","30","valance","c.valance","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","30","ultimate_mount_fit","c.ultimate_mount_fit","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","34","mount_depth_inches","c.mount_depth_inches","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","34","mount_depth_inches","c.mount_depth_inches","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","34","mount_depth_inches","c.mount_depth_inches","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","35","ultimate_valance_returns","c.ultimate_valance_returns","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","37","ultimate_return_inches","c.ultimate_return_inches","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","38","ultimate_return_inches","c.ultimate_return_inches","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","39","ultimate_valance_width_inches","c.ultimate_valance_width_inches","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","39","ultimate_valance_width_inches","c.ultimate_valance_width_inches","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","41","ultimate_shim_layers","c.ultimate_shim_layers","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","41","ultimate_side_mount","c.ultimate_side_mount","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","41","ultimate_bracket_installation","c.ultimate_bracket_installation","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","44","key","c[key]","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","44","key","c[key]","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","45","ultimate_bracket_installation","c.ultimate_bracket_installation","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","45","ultimate_bracket_installation","c.ultimate_bracket_installation","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","47","common_valance","c.common_valance","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","47","side_by_side","c.side_by_side","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","47","ultimate_matching_group","c.ultimate_matching_group","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","47","ultimate_matching_group","c.ultimate_matching_group","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","47","application","c.application","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","47","shade_type","c.shade_type","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","51","`${prefix}_type`","c[`${prefix}_type`]","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","53","`${prefix}_width`","c[`${prefix}_width`]","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","53","`${prefix}_top`","c[`${prefix}_top`]","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","53","`${prefix}_bottom`","c[`${prefix}_bottom`]","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","54","slat_size","c.slat_size","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","61","cutout","c.cutout","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","61","cut_out","c.cut_out","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","61","cut_out_sides","c.cut_out_sides","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","62","ultimate_keystone_count","c.ultimate_keystone_count","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","62","ultimate_keystone_layout","c.ultimate_keystone_layout","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","66","`ultimate_keystone_location_${i+1}`","c[`ultimate_keystone_location_${i+1}`]","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","70","keystone_quantity","c.keystone_quantity","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","70","keystone","c.keystone","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","71","ultimate_hold_down","c.ultimate_hold_down","ultimateFauxComponents"
"faux_wood","src/lib/quote-v2/norman-ultimate-faux.ts","75","shims","c.shims","ultimateFauxComponents"
"perfectsheer|smartfold","src/lib/quote-v2/norman-valance-gaps.ts","9","`${prefix}_keystone_layout`","c[`${prefix}_keystone_layout`]","valanceGapPlacement"
"perfectsheer|smartfold","src/lib/quote-v2/norman-valance-gaps.ts","13","`${prefix}_splice_span_offset`","c[`${prefix}_splice_span_offset`]","valanceGapPlacement"
"perfectsheer|smartfold","src/lib/quote-v2/norman-valance-gaps.ts","17","`${prefix}_splice_span_offset`","c[`${prefix}_splice_span_offset`]","valanceGapPlacement"
"perfectsheer|smartfold","src/lib/quote-v2/norman-valance-gaps.ts","26","`${prefix}_keystone_location_${i + 1}`","c[`${prefix}_keystone_location_${i + 1}`]","valanceGapPlacement"
"perfectsheer|smartfold","src/lib/quote-v2/norman-valance-gaps.ts","27","`${prefix}_keystone_location_${i + 1}`","c[`${prefix}_keystone_location_${i + 1}`]","valanceGapPlacement"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","10","vertical_pair_mode","s.configuration.vertical_pair_mode",""
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","22","vertical_pair_mode","c.vertical_pair_mode","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","22","vertical_pair_group","c.vertical_pair_group","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","22","vertical_pair_position","c.vertical_pair_position","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","25","vertical_pair_group","c.vertical_pair_group","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","25","vertical_pair_group","c.vertical_pair_group","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","25","vertical_pair_group","c.vertical_pair_group","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","26","vertical_pair_position","c.vertical_pair_position","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","28","application","c.application","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","28","lift_system","c.lift_system","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","29","stacking_configuration","c.stacking_configuration","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","30","mount_type","c.mount_type","validateVerticalHoneycombPair"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","41","VERTICAL_HONEYCOMB_PAIR_KEY","c[VERTICAL_HONEYCOMB_PAIR_KEY]","deriveVerticalHoneycombPairs"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","43","vertical_pair_group","c.vertical_pair_group","deriveVerticalHoneycombPairs"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","43","vertical_pair_group","c.vertical_pair_group","deriveVerticalHoneycombPairs"
"vertical_honeycomb","src/lib/quote-v2/norman-vertical-pair.ts","44","vertical_pair_group","c.vertical_pair_group","deriveVerticalHoneycombPairs"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","10","fabric_color_code","s.configuration.fabric_color_code",""
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","11","slat_size","s.configuration.slat_size",""
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","13","wood_common_group","s.configuration.wood_common_group",""
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","15","WOOD_COMMON_KEY","s.configuration[WOOD_COMMON_KEY]","woodCommon"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","23","wood_common_group","configuration.wood_common_group","woodSavedCommonForDisplay"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","25","key","c[key]","woodSavedCommonForDisplay"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","25","key","configuration[key]","woodSavedCommonForDisplay"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","26","WOOD_COMMON_KEY","c[WOOD_COMMON_KEY]","woodSavedCommonForDisplay"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","37","WOOD_COMMON_KEY","c[WOOD_COMMON_KEY]","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","37","WOOD_MATCHING_KEY","c[WOOD_MATCHING_KEY]","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","63","key","c[key]","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","64","valance","c.valance","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","64","valance","c.valance","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","72","mount_type","c.mount_type","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","72","wood_mount_fit","c.wood_mount_fit","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","73","wood_valance_returns","c.wood_valance_returns","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","76","wood_valance_width_inches","c.wood_valance_width_inches","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood-assemblies.ts","76","wood_valance_width_inches","c.wood_valance_width_inches","deriveWoodAssemblies"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","14","mount_type","c.mount_type","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","16","mount_type","c.mount_type","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","18","faux_blind_count","c.faux_blind_count","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","22","slat_size","c.slat_size","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","23","fabric_color_code","c.fabric_color_code","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","23","fabric_color_code","c.fabric_color_code","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","24","fabric_color_code","c.fabric_color_code","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","25","control_side","c.control_side","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","27","lift_system","c.lift_system","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","27","lift_system","c.lift_system","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","27","motor_type","c.motor_type","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","27","remote_type","c.remote_type","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","27","motorization_selections","c.motorization_selections","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","27","motorization_selections","c.motorization_selections","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","28","wood_wand_drop","c.wood_wand_drop","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","31","valance","c.valance","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","31","wood_mount_fit","c.wood_mount_fit","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","35","mount_depth_inches","c.mount_depth_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","35","mount_depth_inches","c.mount_depth_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","35","mount_depth_inches","c.mount_depth_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","36","mount_depth_inches","c.mount_depth_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","36","mount_depth_inches","c.mount_depth_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","36","mount_depth_inches","c.mount_depth_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","37","wood_valance_returns","c.wood_valance_returns","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","39","wood_return_inches","c.wood_return_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","40","wood_return_inches","c.wood_return_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","41","wood_valance_width_inches","c.wood_valance_width_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","41","wood_valance_width_inches","c.wood_valance_width_inches","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","43","wood_shim_layers","c.wood_shim_layers","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","43","side_mount_bracket","c.side_mount_bracket","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","43","wood_bracket_installation","c.wood_bracket_installation","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","46","key","c[key]","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","46","key","c[key]","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","47","wood_bracket_installation","c.wood_bracket_installation","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","47","wood_bracket_installation","c.wood_bracket_installation","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","49","common_valance","c.common_valance","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","49","side_by_side","c.side_by_side","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","49","wood_matching_group","c.wood_matching_group","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","49","wood_matching_group","c.wood_matching_group","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","49","application","c.application","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","49","shade_type","c.shade_type","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","52","`${prefix}_type`","c[`${prefix}_type`]","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","54","`${prefix}_width`","c[`${prefix}_width`]","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","54","`${prefix}_top`","c[`${prefix}_top`]","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","54","`${prefix}_bottom`","c[`${prefix}_bottom`]","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","55","slat_size","c.slat_size","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","56","slat_size","c.slat_size","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","63","cutout","c.cutout","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","63","cut_out","c.cut_out","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","63","cut_out_sides","c.cut_out_sides","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","64","wood_keystone_count","c.wood_keystone_count","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","64","wood_keystone_layout","c.wood_keystone_layout","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","69","`wood_keystone_location_${i+1}`","c[`wood_keystone_location_${i+1}`]","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","71","keystone_quantity","c.keystone_quantity","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","71","keystone","c.keystone","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","72","wood_hold_down","c.wood_hold_down","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","77","shims","c.shims","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","84","slat_size","c.slat_size","woodComponents"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","91","wood_valance_width_inches","s.configuration.wood_valance_width_inches","woodValancePriceWidth"
"wood_blinds","src/lib/quote-v2/norman-wood.ts","91","wood_valance_width_inches","s.configuration.wood_valance_width_inches","woodValancePriceWidth"
"roller","src/lib/quote-v2/roller-matrix.ts","99","key","context.configuration[key]","stringConfig"
"roller","src/lib/quote-v2/roller-matrix.ts","107","key","context.configuration[key]","numberConfig"
"roller","src/lib/quote-v2/roller-matrix.ts","116","roller_component_order_widths","context.configuration.roller_component_order_widths","componentOrderWidths"
"roller","src/lib/quote-v2/roller-matrix.ts","117","roller_component_widths","context.configuration.roller_component_widths","componentOrderWidths"
"roller","src/lib/quote-v2/roller-matrix.ts","301","roller_region_scope","context.configuration.roller_region_scope","resolveRollerOffering"
"roller","src/lib/quote-v2/roller-matrix.ts","449","roller_application","context.configuration.roller_application","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","450","coupling_arrangement","context.configuration.coupling_arrangement","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","451","roller_region_scope","context.configuration.roller_region_scope","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","453","roller_component_order_widths","context.configuration.roller_component_order_widths","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","454","roller_component_widths","context.configuration.roller_component_widths","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","456","lift_system","context.configuration.lift_system","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","458","roller_top_treatment","context.configuration.roller_top_treatment","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","459","top_treatment_class","context.configuration.top_treatment_class","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","461","roller_tube","context.configuration.roller_tube","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","461","tube_class","context.configuration.tube_class","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","462","fabric_collection","context.configuration.fabric_collection","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","463","fabric_color_code","context.configuration.fabric_color_code","selectedValues"
"roller","src/lib/quote-v2/roller-matrix.ts","630","roller_coupled_grouping","context.configuration.roller_coupled_grouping","validateRollerMatrix"
"roller","src/lib/quote-v2/roller-motor-contract.ts","737","lift_system","configuration.lift_system","canonicalMotorizationSelectionsFromConfiguration"
"roller","src/lib/quote-v2/roller-motor-contract.ts","738","roller_power_configuration","configuration.roller_power_configuration","canonicalMotorizationSelectionsFromConfiguration"
"roller","src/lib/quote-v2/roller-motor-contract.ts","739","roller_application","configuration.roller_application","canonicalMotorizationSelectionsFromConfiguration"
"roller","src/lib/quote-v2/roller-motor-contract.ts","740","coupling_arrangement","configuration.coupling_arrangement","canonicalMotorizationSelectionsFromConfiguration"
"roller","src/lib/quote-v2/roller-motor-contract.ts","742","roller_coupling_count","configuration.roller_coupling_count","canonicalMotorizationSelectionsFromConfiguration"
"roller","src/lib/quote-v2/roller-motor-contract.ts","743","coupled_shade_count","configuration.coupled_shade_count","canonicalMotorizationSelectionsFromConfiguration"
